T10YIE,inf
2017-02-05,2.03
2017-02-06,2.02
2017-02-07,2
2017-02-08,1.96
2017-02-09,1.99
2017-02-10,2.01
2017-02-11,2.0066666666666664
2017-02-12,2.0033333333333334
2017-02-13,2
2017-02-14,2.01
2017-02-15,2.06
2017-02-16,2.02
2017-02-17,2.01
2017-02-18,2.0149999999999997
2017-02-19,2.0199999999999996
2017-02-20,2.025
2017-02-21,2.03
2017-02-22,2.04
2017-02-23,2.03
2017-02-24,2
2017-02-25,2.0033333333333334
2017-02-26,2.0066666666666664
2017-02-27,2.01
2017-02-28,2.02
2017-03-01,2.03
2017-03-02,2.01
2017-03-03,2.04
2017-03-04,2.03
2017-03-05,2.02
2017-03-06,2.01
2017-03-07,2.03
2017-03-08,2.01
2017-03-09,2
2017-03-10,2.01
2017-03-11,2.01
2017-03-12,2.01
2017-03-13,2.01
2017-03-14,1.99
2017-03-15,2.01
2017-03-16,2.02
